program	sb.itk.sg.ubest
sommer	sb.fk.sg.ubest
grænse	sb.fk.sg.ubest
svar	sb.itk.sg.ubest
onsdag	sb.fk.sg.ubest
råd	sb.itk.sg.ubest
indsats	sb.fk.sg.ubest
firma	sb.itk.sg.ubest
bestyrelse	sb.fk.sg.ubest
hoved	sb.itk.sg.ubest
søn	sb.fk.sg.ubest
befolkning	sb.fk.sg.ubest
januar	sb.fk.sg.ubest
forsøg	sb.itk.sg.ubest
patient	sb.fk.sg.ubest
mening	sb.fk.sg.ubest
folketing	sb.itk.sg.ubest
forening	sb.fk.sg.ubest
nat	sb.fk.sg.ubest
start	sb.fk.sg.ubest
salg	sb.itk.sg.ubest
tirsdag	sb.fk.sg.ubest
lys	sb.itk.sg.ubest
pause	sb.fk.sg.ubest
museum	sb.itk.sg.ubest
organisation	sb.fk.sg.ubest
stilling	sb.fk.sg.ubest
værdi	sb.fk.sg.ubest
stemme	sb.fk.sg.ubest
oplysning	sb.fk.sg.ubest
hjem	sb.itk.sg.ubest
minister	sb.fk.sg.ubest
forskel	sb.fk.sg.ubest
scene	sb.fk.sg.ubest
mad	sb.fk.sg.ubest
nej	sb.itk.sg.ubest
unge	sb.fk.sg.ubest
september	sb.fk.sg.ubest
journalist	sb.fk.sg.ubest
kunst	sb.fk.sg.ubest
død	sb.fk.sg.ubest
behandling	sb.fk.sg.ubest
udtryk	sb.itk.sg.ubest
jord	sb.fk.sg.ubest
professor	sb.fk.sg.ubest
maj	sb.fk.sg.ubest
bane	sb.fk.sg.ubest
milliard	sb.fk.sg.ubest
klasse	sb.fk.sg.ubest
niveau	sb.itk.sg.ubest
udstilling	sb.fk.sg.ubest
værk	sb.itk.sg.ubest
vækst	sb.fk.sg.ubest
afdeling	sb.fk.sg.ubest
succes	sb.fk.sg.ubest
ende	sb.fk.sg.ubest
myndighed	sb.fk.sg.ubest
rapport	sb.fk.sg.ubest
telefon	sb.fk.sg.ubest
bord	sb.itk.sg.ubest
magt	sb.fk.sg.ubest
chef	sb.fk.sg.ubest
marts	sb.fk.sg.ubest
region	sb.fk.sg.ubest
chance	sb.fk.sg.ubest
butik	sb.fk.sg.ubest
november	sb.fk.sg.ubest
serie	sb.fk.sg.ubest
kritik	sb.fk.sg.ubest
gæst	sb.fk.sg.ubest
fokus	sb.fk.sg.ubest
december	sb.fk.sg.ubest
oplevelse	sb.fk.sg.ubest
dør	sb.fk.sg.ubest
kultur	sb.fk.sg.ubest
post	sb.fk.sg.ubest
konsekvens	sb.fk.sg.ubest
soldat	sb.fk.sg.ubest
årsag	sb.fk.sg.ubest
juni	sb.fk.sg.ubest
erfaring	sb.fk.sg.ubest
april	sb.fk.sg.ubest
blad	sb.itk.sg.ubest
betydning	sb.fk.sg.ubest
fodbold	sb.fk.sg.ubest
statsminister	sb.fk.sg.ubest
besøg	sb.itk.sg.ubest
fordel	sb.fk.sg.ubest
oktober	sb.fk.sg.ubest
kunstner	sb.fk.sg.ubest
ønske	sb.itk.sg.ubest
støtte	sb.fk.sg.ubest
begyndelse	sb.fk.sg.ubest
model	sb.fk.sg.ubest
kurs	sb.fk.sg.ubest
fejl	sb.fk.sg.ubest
gade	sb.fk.sg.ubest
risiko	sb.fk.sg.ubest
holdning	sb.fk.sg.ubest
natur	sb.fk.sg.ubest
produkt	sb.itk.sg.ubest
bygning	sb.fk.sg.ubest
datter	sb.fk.sg.ubest
koncert	sb.fk.sg.ubest
kvalitet	sb.fk.sg.ubest
borgmester	sb.fk.sg.ubest
artikel	sb.fk.sg.ubest
kontakt	sb.fk.sg.ubest
point	sb.itk.sg.ubest
konkurrence	sb.fk.sg.ubest
kollega	sb.fk.sg.ubest
flertal	sb.itk.sg.ubest
dollar	sb.fk.sg.ubest
lyst	sb.fk.sg.ubest
center	sb.itk.sg.ubest
sprog	sb.itk.sg.ubest
stand	sb.fk.sg.ubest
sang	sb.fk.sg.ubest
weekend	sb.fk.sg.ubest
aktivitet	sb.fk.sg.ubest
dyr	sb.itk.sg.ubest
fængsel	sb.itk.sg.ubest
sygdom	sb.fk.sg.ubest
tilbud	sb.itk.sg.ubest
krop	sb.fk.sg.ubest
hensyn	sb.itk.sg.ubest
publikum	sb.itk.sg.ubest
omgang	sb.fk.sg.ubest
adgang	sb.fk.sg.ubest
skyld	sb.fk.sg.ubest
forsker	sb.fk.sg.ubest
herre	sb.fk.sg.ubest
udfordring	sb.fk.sg.ubest
februar	sb.fk.sg.ubest
karriere	sb.fk.sg.ubest
bolig	sb.fk.sg.ubest
top	sb.fk.sg.ubest
stjerne	sb.fk.sg.ubest
forklaring	sb.fk.sg.ubest
august	sb.fk.sg.ubest
socialdemokrat	sb.fk.sg.ubest
roman	sb.fk.sg.ubest
alvor	sb.fk.sg.ubest
halvdel	sb.fk.sg.ubest
forhandling	sb.fk.sg.ubest
kone	sb.fk.sg.ubest
rejse	sb.fk.sg.ubest
titel	sb.fk.sg.ubest
tanke	sb.fk.sg.ubest
viden	sb.fk.sg.ubest
forestilling	sb.fk.sg.ubest
produktion	sb.fk.sg.ubest
juli	sb.fk.sg.ubest
idé	sb.fk.sg.ubest
sikkerhed	sb.fk.sg.ubest
miljø	sb.itk.sg.ubest
forår	sb.itk.sg.ubest
forventning	sb.fk.sg.ubest
formål	sb.itk.sg.ubest
mine	sb.fk.sg.ubest
rum	sb.itk.sg.ubest
skade	sb.fk.sg.ubest
ben	sb.itk.sg.ubest
efterår	sb.itk.sg.ubest
styrke	sb.fk.sg.ubest
type	sb.fk.sg.ubest
hovedstad	sb.fk.sg.ubest
institution	sb.fk.sg.ubest
sammenhæng	sb.fk.sg.ubest
stof	sb.itk.sg.ubest
udvalg	sb.itk.sg.ubest
retning	sb.fk.sg.ubest
udland	sb.itk.sg.ubest
forretning	sb.fk.sg.ubest
alder	sb.fk.sg.ubest
vælger	sb.fk.sg.ubest
emne	sb.itk.sg.ubest
dommer	sb.fk.sg.ubest
behov	sb.itk.sg.ubest
kilde	sb.fk.sg.ubest
pres	sb.itk.sg.ubest
information	sb.fk.sg.ubest
sygehus	sb.itk.sg.ubest
læser	sb.fk.sg.ubest
brev	sb.itk.sg.ubest
skuespiller	sb.fk.sg.ubest
studerende	sb.fk.sg.ubest
arbejdsplads	sb.fk.sg.ubest
luft	sb.fk.sg.ubest
tag	sb.itk.sg.ubest
eftermiddag	sb.fk.sg.ubest
evne	sb.fk.sg.ubest
gud	sb.fk.sg.ubest
konflikt	sb.fk.sg.ubest
investering	sb.fk.sg.ubest
venstre	sb.itk.sg.ubest
energi	sb.fk.sg.ubest
advokat	sb.fk.sg.ubest
forskning	sb.fk.sg.ubest
ekspert	sb.fk.sg.ubest
demokrati	sb.itk.sg.ubest
slutning	sb.fk.sg.ubest
udgangspunkt	sb.itk.sg.ubest
udsigt	sb.fk.sg.ubest
middel	sb.itk.sg.ubest
kommission	sb.fk.sg.ubest
dom	sb.fk.sg.ubest
restaurant	sb.fk.sg.ubest
effekt	sb.fk.sg.ubest
amt	sb.itk.sg.ubest
overskud	sb.itk.sg.ubest
vare	sb.fk.sg.ubest
vin	sb.fk.sg.ubest
kærlighed	sb.fk.sg.ubest
foto	sb.itk.sg.ubest
hjerte	sb.itk.sg.ubest
følelse	sb.fk.sg.ubest
ejer	sb.fk.sg.ubest
træ	sb.itk.sg.ubest
forsvar	sb.itk.sg.ubest
angreb	sb.itk.sg.ubest
følge	sb.fk.sg.ubest
deltager	sb.fk.sg.ubest
have	sb.fk.sg.ubest
arrangement	sb.itk.sg.ubest
stigning	sb.fk.sg.ubest
vold	sb.fk.sg.ubest
trods	sb.fk.sg.ubest
tradition	sb.fk.sg.ubest
ændring	sb.fk.sg.ubest
ejendom	sb.fk.sg.ubest
generation	sb.fk.sg.ubest
udgift	sb.fk.sg.ubest
farve	sb.fk.sg.ubest
lære	sb.fk.sg.ubest
investor	sb.fk.sg.ubest
drøm	sb.fk.sg.ubest
diskussion	sb.fk.sg.ubest
ramme	sb.fk.sg.ubest
initiativ	sb.itk.sg.ubest
kontrol	sb.fk.sg.ubest
glæde	sb.fk.sg.ubest
